Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","28","Myanmar","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","51.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","28","Myanmar","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","40.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2167","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","42.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","36.05","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2637","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","61.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","44.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2198","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","38.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","51.64","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2097","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","37.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","56.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2260","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","40.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","42.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2326","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","46.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","36.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2470","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","74.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","158","Niger","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","46.68","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2487","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","51.12","Fc","Calculated data"
"FBS","Food Balances (2010-)","159","Nigeria","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","54.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2508","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","47.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","154","North Macedonia","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","67.61","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2349","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","51.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","162","Norway","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","54.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2370","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","43.72","Fc","Calculated data"
"FBS","Food Balances (2010-)","221","Oman","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","42.93","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","1912","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","37.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","165","Pakistan","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","43.18","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2275","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","39.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","166","Panama","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","41.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","1914","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","28.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","168","Papua New Guinea","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","36.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2403","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","43.36","Fc","Calculated data"
"FBS","Food Balances (2010-)","169","Paraguay","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","61.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2327","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","45.61","Fc","Calculated data"
"FBS","Food Balances (2010-)","170","Peru","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","34.02","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2392","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","39.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","171","Philippines","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","26.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2501","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","48.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","173","Poland","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","42.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2413","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","42.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","174","Portugal","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","68.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","117","Republic of Korea","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2762","Fc","Calculated data"
"FBS","Food Balances (2010-)","117","Republic of Korea","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","45.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","117","Republic of Korea","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","76.42","Fc","Calculated data"
"FBS","Food Balances (2010-)","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2125","Fc","Calculated data"
"FBS","Food Balances (2010-)","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","42.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","146","Republic of Moldova","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","34.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","183","Romania","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2653","Fc","Calculated data"
"FBS","Food Balances (2010-)","183","Romania","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","53.18","Fc","Calculated data"
"FBS","Food Balances (2010-)","183","Romania","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","54.69","Fc","Calculated data"
"FBS","Food Balances (2010-)","185","Russian Federation","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2492","Fc","Calculated data"
"FBS","Food Balances (2010-)","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","48.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","185","Russian Federation","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","47.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2111","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","50.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","184","Rwanda","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","22.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","1894","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","27.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","188","Saint Kitts and Nevis","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","60.12","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","1933","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","35.24","Fc","Calculated data"
"FBS","Food Balances (2010-)","189","Saint Lucia","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","27.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2315","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","39.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","191","Saint Vincent and the Grenadines","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","46.62","Fc","Calculated data"
"FBS","Food Balances (2010-)","244","Samoa","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2280","Fc","Calculated data"
"FBS","Food Balances (2010-)","244","Samoa","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","36.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","244","Samoa","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","77.98","Fc","Calculated data"
"FBS","Food Balances (2010-)","193","Sao Tome and Principe","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2202","Fc","Calculated data"
"FBS","Food Balances (2010-)","193","Sao Tome and Principe","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","36.8","Fc","Calculated data"
"FBS","Food Balances (2010-)","193","Sao Tome and Principe","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","58.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","194","Saudi Arabia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2836","Fc","Calculated data"
"FBS","Food Balances (2010-)","194","Saudi Arabia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","53.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","194","Saudi Arabia","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","74.91","Fc","Calculated data"
"FBS","Food Balances (2010-)","195","Senegal","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2434","Fc","Calculated data"
"FBS","Food Balances (2010-)","195","Senegal","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","49.74","Fc","Calculated data"
"FBS","Food Balances (2010-)","195","Senegal","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","57.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","272","Serbia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2049","Fc","Calculated data"
"FBS","Food Balances (2010-)","272","Serbia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","42.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","272","Serbia","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","28.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","196","Seychelles","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2506","Fc","Calculated data"
"FBS","Food Balances (2010-)","196","Seychelles","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","45.12","Fc","Calculated data"
"FBS","Food Balances (2010-)","196","Seychelles","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","52.36","Fc","Calculated data"
"FBS","Food Balances (2010-)","197","Sierra Leone","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2240","Fc","Calculated data"
"FBS","Food Balances (2010-)","197","Sierra Leone","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","39.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","197","Sierra Leone","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","45.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","199","Slovakia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","1995","Fc","Calculated data"
"FBS","Food Balances (2010-)","199","Slovakia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","32.99","Fc","Calculated data"
"FBS","Food Balances (2010-)","199","Slovakia","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","59.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","198","Slovenia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2337","Fc","Calculated data"
"FBS","Food Balances (2010-)","198","Slovenia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","43.36","Fc","Calculated data"
"FBS","Food Balances (2010-)","198","Slovenia","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","53.98","Fc","Calculated data"
"FBS","Food Balances (2010-)","25","Solomon Islands","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2208","Fc","Calculated data"
"FBS","Food Balances (2010-)","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","37.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","25","Solomon Islands","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","38.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","202","South Africa","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2432","Fc","Calculated data"
"FBS","Food Balances (2010-)","202","South Africa","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","44.64","Fc","Calculated data"
"FBS","Food Balances (2010-)","202","South Africa","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","53.97","Fc","Calculated data"
"FBS","Food Balances (2010-)","203","Spain","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2477","Fc","Calculated data"
"FBS","Food Balances (2010-)","203","Spain","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","40.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","203","Spain","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","96.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","38","Sri Lanka","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2514","Fc","Calculated data"
"FBS","Food Balances (2010-)","38","Sri Lanka","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","48.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","38","Sri Lanka","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","41.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","276","Sudan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2229","Fc","Calculated data"
"FBS","Food Balances (2010-)","276","Sudan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","55.96","Fc","Calculated data"
"FBS","Food Balances (2010-)","276","Sudan","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","43.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","207","Suriname","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2326","Fc","Calculated data"
"FBS","Food Balances (2010-)","207","Suriname","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","35.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","207","Suriname","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","49.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","210","Sweden","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2136","Fc","Calculated data"
"FBS","Food Balances (2010-)","210","Sweden","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","38.75","Fc","Calculated data"
"FBS","Food Balances (2010-)","210","Sweden","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","58.81","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2245","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","35.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","69.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2340","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","52.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","64.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2104","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","48.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","40.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2449","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","34.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","41.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2036","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","37.71","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","36.99","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2356","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","47.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","51.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2340","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","41.05","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","45.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","3098","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","72.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","76.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","Turkey","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","3123","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","Turkey","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","71.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","Turkey","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","86.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2247","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","53.38","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","30.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2002","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","33.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","33.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2300","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","45.36","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","684","Fat supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","39.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2019","2019","kcal/capita/day","2410","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2019","2019","g/capita/day","47.34","Fc","Calculated data"
